x,p,U_0,U_1,U_2
-5,98107.1,0,0,0
-4.94975,98094.5,15.1715,0,0
-4.8995,95584.8,17.0787,0,0
-4.84925,93151.5,18.8807,0,0
-4.79899,95735.1,13.7688,0,0
-4.74874,98185.3,8.51767,0,0
-4.69849,95434.8,-2.16256,0,0
-4.64824,92765,-12.7837,0,0
-4.59799,92319.9,-21.7749,0,0
-4.54774,91811.4,-30.2959,0,0
-4.49749,89957.3,-28.8395,0,0
-4.44724,88183.1,-27.1121,0,0
-4.39698,87782.9,-20.7315,0,0
-4.34673,87584.8,-14.0444,0,0
-4.29648,90294.2,-2.95036,0,0
-4.24623,92992.8,7.99125,0,0
-4.19598,95558.5,17.0526,0,0
-4.14573,97739.8,23.7059,0,0
-4.09548,95784,4.43659,0,0
-4.04523,92023,-20.0193,0,0
-3.99497,71065.5,-93.8845,0,0
-3.94472,51638.7,-164.372,0,0
-3.89447,45260,-206.072,0,0
-3.84422,39588.3,-242.68,0,0
-3.79397,39356.9,-240.103,0,0
-3.74372,39078.5,-237.024,0,0
-3.69347,38470.9,-230.437,0,0
-3.64322,37911,-224.4,0,0
-3.59296,37656.3,-221.894,0,0
-3.54271,37479.7,-219.623,0,0
-3.49246,37764.1,-218.742,0,0
-3.44221,38047.1,-218.217,0,0
-3.39196,38322.4,-219.638,0,0
-3.34171,38825.7,-222.004,0,0
-3.29146,40483.3,-229.149,0,0
-3.24121,41960,-235.556,0,0
-3.19095,42584,-238.478,0,0
-3.1407,43169.8,-240.754,0,0
-3.09045,43587.1,-240.182,0,0
-3.0402,43904.1,-239.47,0,0
-2.98995,43807.1,-238.18,0,0
-2.9397,43624.9,-235.968,0,0
-2.88945,43112,-230.181,0,0
-2.8392,42367.5,-223.498,0,0
-2.78894,40777.7,-213.543,0,0
-2.73869,39508.8,-204.967,0,0
-2.68844,39345.5,-201.139,0,0
-2.63819,39208,-197.956,0,0
-2.58794,39154.1,-196.874,0,0
-2.53769,39198.6,-195.962,0,0
-2.48744,39546.8,-195.569,0,0
-2.43719,39863.9,-195.409,0,0
-2.38693,40090.2,-195.925,0,0
-2.33668,40615.5,-197.716,0,0
-2.28643,41970.2,-203.045,0,0
