x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,-5.22059e-16,0,0
-4.8995,100000,-1.82809e-14,0,0
-4.84925,100000,-3.58639e-14,0,0
-4.79899,100000,-4.1901e-14,0,0
-4.74874,100000,-4.70136e-14,0,0
-4.69849,100000,-1.60723e-14,0,0
-4.64824,100000,1.35864e-14,0,0
-4.59799,100000,7.88537e-15,0,0
-4.54774,100000,2.58073e-15,0,0
-4.49749,100000,5.68917e-15,0,0
-4.44724,100000,8.26879e-15,0,0
-4.39698,100000,1.76209e-15,0,0
-4.34673,100000,-3.0832e-15,0,0
-4.29648,100000,1.59703e-14,0,0
-4.24623,100000,3.13027e-14,0,0
-4.19598,100000,7.39939e-16,0,0
-4.14573,100000,-2.64049e-14,0,0
-4.09548,100000,-1.67576e-14,0,0
-4.04523,100000,-1.13394e-14,0,0
-3.99497,100000,-4.62089e-14,0,0
-3.94472,100000,-7.76187e-14,0,0
-3.89447,100000,-7.9539e-14,0,0
-3.84422,100000,-7.93491e-14,0,0
-3.79397,100000,-6.29201e-14,0,0
-3.74372,100000,-4.54694e-14,0,0
-3.69347,100000,-2.08664e-14,0,0
-3.64322,100000,4.07066e-17,0,0
-3.59296,100000,-2.7332e-15,0,0
-3.54271,100000,-7.09052e-15,0,0
-3.49246,100000,-2.07845e-14,0,0
-3.44221,100000,-3.53627e-14,0,0
-3.39196,100000,-5.47614e-14,0,0
-3.34171,100000,-6.85099e-14,0,0
-3.29146,100000,-5.36645e-14,0,0
-3.24121,100000,-3.64139e-14,0,0
-3.19095,100000,-7.82416e-15,0,0
-3.1407,100000,1.48036e-14,0,0
-3.09045,100000,1.11667e-14,0,0
-3.0402,100000,5.80011e-15,0,0
-2.98995,100000,-6.70679e-15,0,0
-2.9397,100000,-2.73286e-14,0,0
-2.88945,100000,-7.94205e-14,0,0
-2.8392,100000,-1.05444e-13,0,0
-2.78894,100000,-3.62897e-14,0,0
-2.73869,100000,7.13941e-12,0,0
-2.68844,100000,3.87932e-11,0,0
-2.63819,100000,3.53481e-09,0,0
-2.58794,100000,1.83084e-08,0,0
-2.53769,100000,1.19521e-06,0,0
-2.48744,100000,5.95338e-06,0,0
