x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,-1.7179e-14,0,0
-4.8995,100000,-6.38492e-14,0,0
-4.84925,100000,-1.09533e-13,0,0
-4.79899,100000,-9.04385e-14,0,0
-4.74874,100000,-7.09501e-14,0,0
-4.69849,100000,-3.60982e-14,0,0
-4.64824,100000,-2.23547e-15,0,0
-4.59799,100000,4.35506e-15,0,0
-4.54774,100000,1.04172e-14,0,0
-4.49749,100000,5.26637e-15,0,0
-4.44724,100000,3.406e-17,0,0
-4.39698,100000,-6.59769e-15,0,0
-4.34673,100000,-1.12729e-14,0,0
-4.29648,100000,1.21965e-14,0,0
-4.24623,100000,3.49974e-14,0,0
-4.19598,100000,4.95539e-14,0,0
-4.14573,100000,6.15863e-14,0,0
-4.09548,100000,4.64461e-14,0,0
-4.04523,100000,3.25528e-14,0,0
-3.99497,100000,3.05384e-14,0,0
-3.94472,100000,2.7674e-14,0,0
-3.89447,100000,1.75651e-14,0,0
-3.84422,100000,8.15239e-15,0,0
-3.79397,100000,4.0981e-15,0,0
-3.74372,100000,4.12545e-15,0,0
-3.69347,100000,3.27243e-14,0,0
-3.64322,100000,5.10037e-14,0,0
-3.59296,100000,3.1618e-15,0,0
-3.54271,100000,-3.97158e-14,0,0
-3.49246,100000,-5.33208e-14,0,0
-3.44221,100000,-6.78479e-14,0,0
-3.39196,100000,-8.74011e-14,0,0
-3.34171,100000,-9.92431e-14,0,0
-3.29146,100000,-7.20612e-14,0,0
-3.24121,100000,-4.32008e-14,0,0
-3.19095,100000,-6.42698e-15,0,0
-3.1407,100000,2.13631e-14,0,0
-3.09045,100000,9.57646e-15,0,0
-3.0402,100000,-3.14429e-15,0,0
-2.98995,100000,-1.97211e-14,0,0
-2.9397,100000,-3.68592e-14,0,0
-2.88945,100000,-5.61739e-14,0,0
-2.8392,100000,-6.79923e-14,0,0
-2.78894,100000,-5.24409e-14,0,0
-2.73869,100000,-3.93952e-14,0,0
-2.68844,100000,-3.498e-14,0,0
-2.63819,100000,-3.37546e-14,0,0
-2.58794,100000,-4.29132e-14,0,0
-2.53769,100000,4.83262e-14,0,0
-2.48744,100000,4.48955e-13,0,0
-2.43719,100000,7.98313e-11,0,0
-2.38693,100000,3.89964e-10,0,0
-2.33668,100000,4.24665e-08,0,0
-2.28643,100000,2.00386e-07,0,0
-2.23618,100000,1.2489e-05,0,0
-2.18593,100000,5.67584e-05,0,0
-2.13568,99999.6,0.00166168,0,0
-2.08543,99998.4,0.00718193,0,0
-2.03518,99976.9,0.0767978,0,0
-1.98492,99906.9,0.299591,0,0
-1.93467,99613.6,1.14032,0,0
-1.88442,98811.6,3.38914,0,0
-1.83417,97482.9,7.05756,0,0
-1.78392,95009.1,13.8131,0,0
-1.73367,92281.8,21.3818,0,0
-1.68342,89028,30.6393,0,0
-1.63317,85883.8,39.7897,0,0
-1.58291,82957.4,48.7273,0,0
-1.53266,80191.2,57.3725,0,0
-1.48241,77729.2,65.4626,0,0
-1.43216,75352.9,73.353,0,0
-1.38191,73132.3,80.8803,0,0
-1.33166,71006.2,88.3925,0,0
-1.28141,69044.4,95.8784,0,0
-1.23116,67035.1,103.226,0,0
-1.1809,64946.5,110.344,0,0
-1.13065,63090.6,117.748,0,0
-1.0804,61606.7,125.611,0,0
-1.03015,59769.6,133.007,0,0
-0.979899,57391.5,139.686,0,0
-0.929648,55688.5,146.967,0,0
