x,p,U_0,U_1,U_2
-5,12960.1,0,0,0
-4.94975,12960.1,1.46457,0,0
-4.8995,12962.7,2.88412,0,0
-4.84925,12965.3,4.30404,0,0
-4.79899,12968.9,5.7478,0,0
-4.74874,12972.3,7.19444,0,0
-4.69849,12971.8,8.75329,0,0
-4.64824,12970.9,10.3204,0,0
-4.59799,12960.7,12.1139,0,0
-4.54774,12952.7,13.8754,0,0
-4.49749,12993.2,14.9601,0,0
-4.44724,13141.6,13.8475,0,0
-4.39698,15144.6,-25.0158,0,0
-4.34673,17605.4,-66.2919,0,0
-4.29648,26650.8,-142.276,0,0
-4.24623,35184.5,-213.518,0,0
-4.19598,37406.6,-226.283,0,0
-4.14573,39418.5,-237.53,0,0
-4.09548,39167.6,-232.439,0,0
-4.04523,38886.6,-227.47,0,0
-3.99497,38320,-223.668,0,0
-3.94472,37883,-220.378,0,0
-3.89447,38550.8,-221.443,0,0
-3.84422,39276.7,-223.138,0,0
-3.79397,40450.2,-229.685,0,0
-3.74372,41573.5,-235.573,0,0
-3.69347,42345.6,-236.854,0,0
-3.64322,43014.6,-237.821,0,0
-3.59296,43023.1,-236.78,0,0
-3.54271,43079,-235.755,0,0
-3.49246,43413.9,-234.825,0,0
-3.44221,43676.9,-233.705,0,0
-3.39196,43547.6,-231.55,0,0
-3.34171,43302.3,-228.542,0,0
-3.29146,42469.3,-221.222,0,0
-3.24121,41591.5,-213.821,0,0
-3.19095,40502.1,-206.034,0,0
-3.1407,39620.9,-199.273,0,0
-3.09045,39656.1,-197.037,0,0
-3.0402,39711.2,-195.077,0,0
-2.98995,39848,-194.261,0,0
-2.9397,40031.7,-193.612,0,0
-2.88945,40397.7,-193.612,0,0
-2.8392,40881.9,-194.376,0,0
-2.78894,41798.1,-197.927,0,0
-2.73869,42767.5,-201.579,0,0
-2.68844,43920.1,-205.579,0,0
-2.63819,44893.5,-208.665,0,0
-2.58794,45283.4,-208.776,0,0
-2.53769,45646.2,-208.655,0,0
-2.48744,45925.9,-207.819,0,0
-2.43719,46162.4,-206.777,0,0
-2.38693,46272.9,-205.135,0,0
-2.33668,46269.1,-202.939,0,0
-2.28643,45948.3,-199.204,0,0
-2.23618,45656.3,-195.61,0,0
-2.18593,45440,-192.387,0,0
-2.13568,45338.4,-189.728,0,0
-2.08543,45525,-188.486,0,0
-2.03518,45741.2,-187.537,0,0
-1.98492,46028,-187.285,0,0
-1.93467,46412.2,-187.46,0,0
-1.88442,47018.3,-188.604,0,0
-1.83417,47572.1,-189.493,0,0
