x,p,U_0,U_1,U_2
-5,36735.4,0,0,0
-4.94975,36735.4,3.09287,0,0
-4.8995,36736.5,6.21258,0,0
-4.84925,36737.5,9.33191,0,0
-4.79899,36728,12.4259,0,0
-4.74874,36718.8,15.5201,0,0
-4.69849,36720.9,18.6228,0,0
-4.64824,36722.5,21.7251,0,0
-4.59799,36708.8,24.8178,0,0
-4.54774,36695.6,27.9107,0,0
-4.49749,36692.3,31.0058,0,0
-4.44724,36688.5,34.1006,0,0
-4.39698,36675.5,37.1898,0,0
-4.34673,36663.3,40.2786,0,0
-4.29648,36661.8,43.3629,0,0
-4.24623,36658.9,46.4448,0,0
-4.19598,36639.1,49.4969,0,0
-4.14573,36621.6,52.5532,0,0
-4.09548,36628.8,55.6551,0,0
-4.04523,36630.8,58.7499,0,0
-3.99497,36581.9,61.7775,0,0
-3.94472,36542.3,64.8208,0,0
-3.89447,36582.6,67.997,0,0
-3.84422,36605.7,71.1493,0,0
-3.79397,36496.2,74.1175,0,0
-3.74372,36415.1,77.1188,0,0
-3.69347,36532.4,80.3516,0,0
-3.64322,36606,83.5398,0,0
-3.59296,36399.2,86.4425,0,0
-3.54271,36253.4,89.3941,0,0
-3.49246,36467.4,92.6346,0,0
-3.44221,36600.6,95.8264,0,0
-3.39196,36293.5,98.7522,0,0
-3.34171,36084,101.714,0,0
-3.29146,36368.8,104.858,0,0
-3.24121,36542.3,107.99,0,0
-3.19095,36191.5,111.069,0,0
-3.1407,35958.1,114.143,0,0
-3.09045,36241.7,117.2,0,0
-3.0402,36409.3,120.284,0,0
-2.98995,36097.5,123.482,0,0
-2.9397,35898.1,126.637,0,0
-2.88945,36134.2,129.627,0,0
-2.8392,36265.5,132.674,0,0
-2.78894,36014.4,135.924,0,0
-2.73869,35852.3,139.093,0,0
-2.68844,35996.4,141.981,0,0
-2.63819,36059.4,144.918,0,0
-2.58794,35858.3,148.016,0,0
-2.53769,35718.1,151.04,0,0
-2.48744,35765.7,153.832,0,0
-2.43719,35760.5,156.67,0,0
-2.38693,35600.8,159.638,0,0
-2.33668,35481.6,162.574,0,0
-2.28643,35475.2,165.42,0,0
-2.23618,35441.1,168.322,0,0
-2.18593,35333.9,171.367,0,0
-2.13568,35257,174.432,0,0
-2.08543,35255.9,177.545,0,0
-2.03518,35245.4,180.752,0,0
-1.98492,35212.6,184.187,0,0
-1.93467,35200.8,187.645,0,0
-1.88442,35237,191.152,0,0
-1.83417,35255.9,194.641,0,0
-1.78392,35237.1,198.092,0,0
-1.73367,35212.7,201.459,0,0
-1.68342,35176.8,204.652,0,0
-1.63317,35153.3,207.981,0,0
-1.58291,35154.6,211.581,0,0
-1.53266,35280.6,215.938,0,0
-1.48241,35643.4,221.73,0,0
-1.43216,36173.2,228.614,0,0
-1.38191,37006.2,237.482,0,0
-1.33166,37620.5,244.949,0,0
-1.28141,37854.2,249.98,0,0
-1.23116,37894.9,253.847,0,0
-1.1809,37613.9,255.773,0,0
-1.13065,37323.9,257.616,0,0
-1.0804,37019.5,259.324,0,0
-1.03015,36711.1,260.976,0,0
-0.979899,36396.6,262.542,0,0
-0.929648,36061.5,263.918,0,0
-0.879397,35696.2,265.015,0,0
-0.829146,35286.1,265.793,0,0
-0.778894,34812.7,266.12,0,0
-0.728643,34364.1,266.577,0,0
-0.678392,33949.2,267.209,0,0
-0.628141,33589.6,268.119,0,0
-0.577889,33301.8,269.389,0,0
-0.527638,33055,270.911,0,0
-0.477387,32859.4,272.747,0,0
-0.427136,32644.4,274.424,0,0
-0.376884,32406.4,275.908,0,0
-0.326633,32212.8,277.488,0,0
-0.276382,32070.4,279.18,0,0
-0.226131,31956.5,280.747,0,0
-0.175879,31874.4,282.174,0,0
-0.125628,31815.3,283.295,0,0
-0.0753769,31780.6,284.09,0,0
-0.0251256,31742.5,284.441,0,0
0.0251256,31701,284.341,0,0
0.0753769,31686.8,284.104,0,0
0.125628,31699.3,283.733,0,0
0.175879,31727.7,283.482,0,0
0.226131,31770.9,283.341,0,0
0.276382,31788.4,283.185,0,0
0.326633,31782.6,283.015,0,0
0.376884,31765.7,282.844,0,0
0.427136,31739.1,282.672,0,0
0.477387,31754.6,282.812,0,0
0.527638,31805.2,283.212,0,0
0.577889,31855.8,283.632,0,0
0.628141,31906.4,284.069,0,0
0.678392,31876,283.916,0,0
0.728643,31783.4,283.309,0,0
0.778894,31685.1,282.589,0,0
0.829146,31582.5,281.786,0,0
0.879397,31609.6,281.854,0,0
0.929648,31728.7,282.541,0,0
0.979899,31892.6,283.809,0,0
1.03015,32087,285.472,0,0
1.0804,32108.7,286.046,0,0
1.13065,32017.7,285.908,0,0
1.1809,31730.2,283.899,0,0
1.23116,31319.8,280.718,0,0
1.28141,31151.7,278.93,0,0
1.33166,31129,277.977,0,0
1.38191,31534.8,280.796,0,0
1.43216,32187,285.782,0,0
1.48241,32516.1,288.408,0,0
1.53266,32667.5,289.737,0,0
1.58291,32417.5,287.88,0,0
1.63317,31956.2,284.344,0,0
1.68342,31385.3,279.603,0,0
1.73367,30759.2,274.255,0,0
1.78392,30867.7,272.817,0,0
1.83417,31329.9,273.262,0,0
1.88442,32153.3,280.05,0,0
1.93467,33142.8,289.756,0,0
1.98492,37803,252.482,0,0
2.03518,44074.1,194.591,0,0
2.08543,58573.9,128.127,0,0
2.13568,76516.9,58.0762,0,0
2.18593,90336.7,28.1047,0,0
2.23618,102513,14.109,0,0
2.28643,98347.4,13.8429,0,0
2.33668,87982.8,18.7848,0,0
2.38693,88993.6,16.1108,0,0
2.43719,94105.8,10.6911,0,0
2.48744,94514.2,12.8439,0,0
2.53769,93312.7,17.5888,0,0
2.58794,90580.5,14.4544,0,0
2.63819,87351.7,8.76319,0,0
2.68844,91271.6,8.29086,0,0
2.73869,97387.4,9.42171,0,0
2.78894,95934.2,9.72875,0,0
2.8392,92283.4,9.79662,0,0
2.88945,95347,4.99571,0,0
2.9397,100249,-1.13869,0,0
2.98995,101457,-3.7069,0,0
3.0402,101711,-5.35554,0,0
3.09045,100002,-8.94374,0,0
3.1407,97818.1,-13.0018,0,0
3.19095,98817.5,-13.661,0,0
3.24121,100539,-13.5487,0,0
3.29146,100234,-9.93062,0,0
3.34171,99498.9,-5.56887,0,0
3.39196,99001.4,-4.27445,0,0
3.44221,98550.8,-3.58615,0,0
3.49246,98996.8,-0.515237,0,0
3.54271,99607.3,2.99272,0,0
3.59296,97934.7,6.11495,0,0
3.64322,95874.9,9.17176,0,0
3.69347,95120.8,9.42249,0,0
3.74372,94570.4,9.23528,0,0
3.79397,93474.6,8.71621,0,0
3.84422,92300.9,8.14974,0,0
3.89447,93211.6,5.59285,0,0
3.94472,94393.2,2.77732,0,0
3.99497,96519.1,-0.859585,0,0
4.04523,98755.8,-4.59285,0,0
4.09548,100500,-5.40113,0,0
4.14573,102192,-5.90237,0,0
4.19598,101201,-5.43749,0,0
4.24623,99960.4,-4.88287,0,0
4.29648,99543.5,-3.13669,0,0
4.34673,99193.5,-1.29391,0,0
4.39698,96840.9,0.42619,0,0
4.44724,94349,2.13776,0,0
4.49749,94167.6,2.29239,0,0
4.54774,94120.7,2.35641,0,0
4.59799,93672.4,2.21595,0,0
4.64824,93205.1,2.06586,0,0
4.69849,95107.9,0.0978385,0,0
4.74874,97096.6,-1.93612,0,0
4.79899,97906.9,-2.96716,0,0
4.84925,98687.1,-3.97249,0,0
4.8995,100375,-2.1027,0,0
4.94975,102077,-0.189133,0,0
5,102086,0,0,0
