x,p,U_0,U_1,U_2
-5,27958.3,0,0,0
-4.94975,27958.3,2.55123,0,0
-4.8995,27957.7,5.13241,0,0
-4.84925,27957,7.71322,0,0
-4.79899,27949.9,10.2707,0,0
-4.74874,27943,12.8285,0,0
-4.69849,27944.1,15.3966,0,0
-4.64824,27944.8,17.9643,0,0
-4.59799,27933,20.5208,0,0
-4.54774,27922,23.0785,0,0
-4.49749,27928.6,25.6632,0,0
-4.44724,27933.7,28.2455,0,0
-4.39698,27912.3,30.7865,0,0
-4.34673,27894,33.3325,0,0
-4.29648,27919.7,35.9517,0,0
-4.24623,27939.6,38.5615,0,0
-4.19598,27888.7,41.0556,0,0
-4.14573,27847.8,43.5665,0,0
-4.09548,27915.8,46.258,0,0
-4.04523,27966.5,48.9243,0,0
-3.99497,27852.6,51.35,0,0
-3.94472,27765.7,53.8092,0,0
-3.89447,27908.6,56.5535,0,0
-3.84422,28012,59.2571,0,0
-3.79397,27812.2,61.6479,0,0
-3.74372,27665.3,64.0794,0,0
-3.69347,27889.2,66.7956,0,0
-3.64322,28046.2,69.4803,0,0
-3.59296,27775.4,71.9634,0,0
-3.54271,27581.7,74.4664,0,0
-3.49246,27843.4,77.0864,0,0
-3.44221,28020.9,79.7054,0,0
-3.39196,27739.5,82.3187,0,0
-3.34171,27544.6,84.9126,0,0
-3.29146,27788.1,87.408,0,0
-3.24121,27946.6,89.9378,0,0
-3.19095,27704.8,92.6293,0,0
-3.1407,27541.9,95.2736,0,0
-3.09045,27726.6,97.71,0,0
-3.0402,27839.9,100.203,0,0
-2.98995,27658.1,102.927,0,0
-2.9397,27537.6,105.596,0,0
-2.88945,27654.8,108.049,0,0
-2.8392,27720.1,110.557,0,0
-2.78894,27595.9,113.268,0,0
-2.73869,27513.7,115.927,0,0
-2.68844,27575.6,118.41,0,0
-2.63819,27603.9,120.94,0,0
-2.58794,27522.8,123.618,0,0
-2.53769,27467.2,126.259,0,0
-2.48744,27490.6,128.787,0,0
-2.43719,27494,131.343,0,0
-2.38693,27439.5,133.984,0,0
-2.33668,27399.6,136.602,0,0
-2.28643,27400.3,139.157,0,0
-2.23618,27389.8,141.732,0,0
-2.18593,27349.7,144.358,0,0
-2.13568,27317.6,146.971,0,0
-2.08543,27305.8,149.551,0,0
-2.03518,27287.9,152.142,0,0
-1.98492,27255.5,154.759,0,0
-1.93467,27226.8,157.367,0,0
-1.88442,27206.5,159.95,0,0
-1.83417,27182.7,162.536,0,0
-1.78392,27151.5,165.127,0,0
-1.73367,27121.7,167.71,0,0
-1.68342,27095,170.276,0,0
-1.63317,27066,172.842,0,0
-1.58291,27032.5,175.404,0,0
-1.53266,27000.3,177.964,0,0
-1.48241,26970.6,180.52,0,0
-1.43216,26941.1,183.083,0,0
-1.38191,26911.7,185.659,0,0
-1.33166,26884.9,188.249,0,0
-1.28141,26862.7,190.863,0,0
-1.23116,26839.8,193.479,0,0
-1.1809,26816,196.1,0,0
-1.13065,26795.9,198.731,0,0
-1.0804,26782,201.379,0,0
-1.03015,26767.7,204.036,0,0
-0.979899,26753,206.708,0,0
-0.929648,26734.1,209.338,0,0
-0.879397,26709.4,211.909,0,0
-0.829146,26676.6,214.405,0,0
-0.778894,26632.7,216.796,0,0
-0.728643,26596.9,219.183,0,0
-0.678392,26572,221.562,0,0
-0.628141,26544,223.953,0,0
-0.577889,26512.1,226.359,0,0
-0.527638,26471.2,228.617,0,0
-0.477387,26419.1,230.688,0,0
-0.427136,26364,232.596,0,0
-0.376884,26305.4,234.309,0,0
-0.326633,26266.4,235.961,0,0
-0.276382,26250,237.543,0,0
-0.226131,26270.5,239.094,0,0
-0.175879,26331.7,240.61,0,0
-0.125628,26463.5,242.406,0,0
-0.0753769,26670.2,244.501,0,0
-0.0251256,26965.9,247.01,0,0
0.0251256,27352.6,249.941,0,0
0.0753769,27623.7,251.826,0,0
0.125628,27781.7,252.686,0,0
0.175879,27886.5,253.237,0,0
0.226131,27941.3,253.497,0,0
0.276382,27957.3,253.535,0,0
0.326633,27938.3,253.373,0,0
0.376884,27930.1,253.295,0,0
0.427136,27931.2,253.29,0,0
0.477387,28035.4,254.144,0,0
0.527638,28225.9,255.715,0,0
0.577889,28878.7,260.926,0,0
0.628141,29902.3,269.056,0,0
0.678392,30900.4,276.683,0,0
0.728643,31878.9,283.923,0,0
0.778894,32345.7,287.366,0,0
0.829146,32434.3,288.002,0,0
0.879397,32604.8,289.106,0,0
0.929648,32833.4,290.543,0,0
0.979899,32866.3,291.12,0,0
1.03015,32766.1,291.11,0,0
1.0804,32656,290.384,0,0
1.13065,32539.4,289.191,0,0
1.1809,34663,269.709,0,0
1.23116,38189.1,238.778,0,0
1.28141,53114.3,171.71,0,0
1.33166,74879,82.9606,0,0
1.38191,85385.3,33.3628,0,0
1.43216,89420.2,6.26952,0,0
1.48241,93919.6,-1.62389,0,0
1.53266,98674.7,1.05006,0,0
1.58291,97946.6,2.14885,0,0
1.63317,94330.5,2.41796,0,0
1.68342,96211.5,0.0911377,0,0
1.73367,100862,-3.54341,0,0
1.78392,101248,-3.8731,0,0
1.83417,99581.9,-2.61156,0,0
1.88442,98490.6,-5.60143,0,0
1.93467,97663.5,-10.5463,0,0
1.98492,99600.5,-9.59343,0,0
2.03518,102750,-6.05228,0,0
2.08543,99709.1,-5.15719,0,0
2.13568,94077.2,-5.36933,0,0
2.18593,96371.7,-3.28079,0,0
2.23618,101826,-0.275205,0,0
2.28643,99233.4,3.4179,0,0
2.33668,93589.2,7.3718,0,0
2.38693,94441.1,7.12895,0,0
2.43719,97635.2,5.37299,0,0
2.48744,97255.7,6.76511,0,0
2.53769,95653.2,9.23475,0,0
2.58794,94741.5,6.73399,0,0
2.63819,94054,2.62033,0,0
2.68844,96418.8,0.782743,0,0
2.73869,99721.2,-0.355656,0,0
2.78894,99285.7,-0.989966,0,0
2.8392,97764.9,-1.47793,0,0
2.88945,98587.1,-2.98534,0,0
2.9397,100051,-4.77197,0,0
2.98995,98870.9,-3.5728,0,0
3.0402,97009.1,-1.60372,0,0
3.09045,95919.4,-0.440805,0,0
3.1407,95016.7,0.526825,0,0
3.19095,94719,1.57652,0,0
3.24121,94558.6,2.64485,0,0
3.29146,95151.7,3.09825,0,0
3.34171,95904.5,3.42121,0,0
3.39196,97130,2.08218,0,0
3.44221,98448.9,0.414727,0,0
3.49246,100009,-0.864025,0,0
3.54271,101614,-2.07148,0,0
3.59296,101263,-1.95628,0,0
3.64322,100579,-1.61677,0,0
3.69347,99789.4,-2.14429,0,0
3.74372,98982.7,-2.80713,0,0
3.79397,97452.6,-1.52785,0,0
3.84422,95819.3,0.0288721,0,0
3.89447,94837.3,1.05023,0,0
3.94472,93939.9,2.00202,0,0
3.99497,94282,1.67863,0,0
4.04523,94769.5,1.20563,0,0
4.09548,96123.8,1.78159,0,0
4.14573,97569,2.46765,0,0
4.19598,97730.6,2.28411,0,0
4.24623,97773,2.01978,0,0
4.29648,98523.6,0.816032,0,0
4.34673,99331.6,-0.463889,0,0
4.39698,98324.4,-2.05106,0,0
4.44724,97191,-3.65959,0,0
4.49749,97535.1,-3.95565,0,0
4.54774,97965.2,-4.17533,0,0
4.59799,97074.7,-3.27332,0,0
4.64824,96122,-2.31846,0,0
4.69849,96833.5,-1.32818,0,0
4.74874,97605.3,-0.336625,0,0
4.79899,97683.5,1.00807,0,0
4.84925,97744,2.36183,0,0
4.8995,98177.3,1.69996,0,0
4.94975,98616.4,1.00741,0,0
5,98618.6,0,0,0
